participant_id,frame_index,timestamp_ms,pressure_metric,delta_values
ARWA_T1,0,1769436626013,215.1380,"1, -1, -1,  2,  0,  1,  2,  0,  4,  0, -1, -2, -2, -2,  1, -1,  5,  8,  1,  1,  2,  0,  2,  3, -1, -1,  1, -2,  4, -1,  0,  0,  0, -5, 4,  0,  0,  1, -1, -1, -1,  1,  1, -1,  0, -1, -1, -7,  4,  2,  7,  2, -1,  1,  2,  2,  2, -3, -1,  2,  0, -1,  1,  0,  3, -1,  5,  0, -1, -3, -1,  0,  0,  0,  4,  0,  2,  0, -3,  0,  2,  2, -1,  3,  6,  5,  2,  0,  4,  2, -2, -3,  1, -4,  0, -1,  1,  2, -1,  1, -1, -2, 0, -1,  1, -2,  2,  2,  2,  2, -1,  3, -4,  0,  2,  4, -2,  2, -1,  0, -2,  2, -1, -2, -8, -1,  4,  1,  1,  4,  1, -4,  1, -2, -2, -1, 2, -2, -4, -3,  1,  0,  1,  0,  1,  0,  1,  3,  4,  1,  0,  5,  6,  6,  1, -1, -1,  2,  1,  1, -1,  0,  1, -2,  1,  0, -2,  1, -1,  0, -1, -1,  4,  0, -2, -1,  0, -3,  2,  3,  2,  4,  1,  0,  1, 10,  9,  1,  0,  0, -5,  3,  2,  0, -2, -1,  1,  1,  2, -1,  1, -2,  1,  1, 1, -3, -1,  3, -1,  3, -2,  1, -1,  0,  3,  5,  6,  7, 30,147,240,104,  3,  1, -2, -1, -2,  1,  1,  0,  0,  1,  2, -1,  1,  2,  0,  1, 1,  1, -3, -1,  1,  2,  3, -2, -2,  4,  3,  1,  4, 21,225,348,341,289, 22,  2,  3, -2,  3, -3,  1, -1, -1, -4,  1,  2,  0,  1,  2,  3, -1,  1,  1, -1, -1,  1,  1,  0, -1,  0,  1,  3,  4, 10,157,348,349,265, 19,  1,  1,  0,  1, -1, -1, -1, -6,  2,  0,  0,  1,  0,  1, -2, 2,  0,  1, -1, -1,  1,  3,  4, -1, -2,  1,  4,  1,  5, 14, 69,110, 32,  2,  1,  1,  0, -3, -1,  3, -1,  0,  1,  1,  3,  0,  1,  2,  7, 3, -3, -2, -2,  2,  2,  2, -1,  0, -1,  4,  0,  1,  5,  0,  5,  4,  0,  2,  0, -6,  1,  0,  0, -2,  0,  1,  1, -1,  1,  0, -1,  2, -3, 1, -1, -2,  2,  2,  2,  1, -2, -3,  1,  2, -2,  1,  0,  3,  2,  3,  2,  0, -2,  1,  2, -1, -1,  2,  0,  1,  1,  2,  2, -1, -2,  0,  1, 1, -1, -3,  0, -5,  1, -1,  4,  0, -1, -2,  2, -2, -1,  4,  3,  3,  4,  0, -4,  1,  1,  0, -3,  0, -1,  3,  2,  0,  1,  0,  0, -2,  4, 4,  0,  2, -3, -2,  0, -1, -2,  4, -2,  1, -1,  1, -1,  2,  7,  5,  2,  2,  1,  0,  4,  3,  2, -3,  0, -3, -2,  0, -1,  0,  0,  3,  1, 0,  0,  0,  3, -2,  0, -2, -1, -1, -1,  1,  1, -1,  4,  5,  6,  6,  5, -1,  1, -2,  2, -1,  2,  1,  0,  2,  1,  1,  4, -1, -1, -3, -2, -3, -5, -1,  0,  2,  0,  0, -3, -1,  3,  0,  2,  2,  3,  0,  5,  7,  4,  2,  0,  1,  1,  4, -1,  0,  1, -3,  0,  0, -1, -2, -2, -2,  0"
ARWA_T1,1,1769436626266,212.2884,"1, -3, -2,  2,  1,  0,  4,  0,  3, -1, -5,  1,  0,  1, -3,  0,  5,  4, -2,  5,  3,  2,  1, -1, -1, -4,  1, -3,  1,  3,  0, -3,  0, -5, 3, -2,  1, -3,  0, -1,  4,  1,  4,  0,  2, -3,  0, -1,  3,  6,  6,  3, -1, -2,  2,  2,  1, -1, -3, -4,  0, -2,  1, -1,  2,  0,  3,  2, -3,  1,  3, -1,  0,  0,  4,  1,  4,  1, -3, -1,  1, -2,  2,  2,  3,  4,  1,  0, -2,  0, -1, -3,  0, -3,  0,  1,  2,  2, -1,  3,  2, -1, -1,  0,  5, -3, -1,  0,  4,  1, -3,  1, -5,  0,  3,  4,  0,  4,  1,  2, -1,  0,  0,  3, -5,  1,  1,  1,  4,  2,  1,  0, -3, -2, -2,  1, 1,  0, -6, -2,  2, -1, -1,  2,  0,  0, -1,  1,  5,  2,  3,  4,  4,  4,  1,  0,  2,  5,  0, -2, -2, -1,  1, -1,  2,  0, -2, -1,  1,  1, 2,  1,  4,  0,  0, -1,  1, -3,  1,  3,  4, -2,  0,  2,  1, 10,  4,  2, -1,  0, -2, -1,  2,  1, -3,  0,  2,  4,  2,  0,  0,  1, -1,  3, -2, -1,  0,  2, -3,  0,  4, -2,  0,  2,  5,  7,  7,  7, 29,146,238,104,  6, -1, -3, -4,  1,  2, -2,  0, -2,  0,  2,  0,  0, -1,  3,  3, -2,  1, -4, -2,  2,  1,  3,  1,  1,  4,  3,  1,  3, 19,222,349,339,291, 25,  2,  4, -2,  5,  0,  0, -1,  1, -1,  3,  1, -1,  0,  0,  0, 1,  1,  1,  1,  1,  3,  3,  1, -1, -1,  1,  0,  3,  8,154,346,345,264, 19, -1,  5,  0, -2,  0,  3, -1, -5,  3,  1,  1,  3,  1,  1,  5, 0,  2, -2,  1,  1,  3,  1,  5,  0, -2,  0,  3,  3,  4, 14, 64,101, 29,  0, -4, -2,  0, -6,  2, -1, -1,  2,  0,  2,  0, -4,  3, -1,  5, 7, -3, -1, -1, -1,  1,  3,  2,  2,  0,  4, -1,  2,  5,  1,  3,  4,  1,  1, -1, -5,  4,  0,  2,  1, -1, -1,  1, -2,  2,  0, -2,  0, -2, 4,  0, -1,  1, -3, -1,  3,  1,  1,  1,  1, -2, -1,  0,  4,  0,  1,  0,  3,  1,  1,  2, -2, -2,  1, -1,  2,  2,  0,  2, -2,  0,  2,  2, 2,  2, -2,  0, -5,  1, -3,  0, -2,  0,  0,  3,  0,  0,  4,  6,  7,  6,  1, -4, -2,  3, -2, -1, -3, -3,  4,  1, -2,  1, -1, -1,  1,  2, 3,  1,  1, -1,  0,  0, -2,  1,  0, -2,  0, -1, -4, -2,  4,  4,  7,  4,  2, -1,  1, -2,  1,  0, -2,  2,  1, -4, -2,  1,  1,  1,  3,  2, 0,  2, -3,  3,  0, -2,  0, -3,  0, -2, -2, -1,  0,  6,  5,  3,  6,  3,  4, -1,  2, -1, -2,  1,  1, -1,  1,  2,  1,  8, -4,  0,  1,  0, -5, -1,  1, -1,  0, -1, -1,  2,  0,  2,  0,  3,  1,  5,  1,  5,  4,  1,  1,  0,  2,  1,  2,  1,  0,  2, -3, -2, -1,  0,  1, -3,  1,  0"
ARWA_T1,2,1769436626493,210.0000,"1,  0, -1,  2,  2,  2,  3, -1,  3,  1, -3,  0, -2, -3, -1, -6,  2, -2,  0,  6,  2,  1, -1,  2, -3, -1, -1, -3,  4,  2,  1,  0,  0, -3, 3, -1,  0,  0, -2, -1,  1,  1,  2,  0,  3, -2, -1, -6,  1,  2,  1,  3,  2,  0,  2,  2,  2,  0, -1,  0,  0, -3, -2, -1,  0,  1,  3,  3, -1, -3,  3,  3, -1,  1,  2,  2,  1,  1,  1, -2, -1, -2,  0,  3,  4,  4,  0, -2, -2,  0, -1, -3,  0,  1, -2,  1,  0,  1,  3,  3,  3, -1, -2, -2,  3,  1, -1,  1,  2,  2, -3,  1, -2,  1,  0,  0,  1,  4,  3,  1, -4,  2, -1, -1, -5,  1,  2,  1,  1,  1,  0, -1,  4, -2,  0,  4, 3, -2, -4, -2,  0, -1, -3,  2,  2, -1,  2, -1,  4,  4,  2,  5,  3,  7,  0,  2,  3,  3, -1,  0,  0,  1, -1, -2, -2,  2, -1, -2,  1,  2, 0, -2,  4, -3, -1,  1,  0, -3,  3,  2,  5,  2, -4,  3,  5,  7,  5,  2, -4,  0, -5,  1,  3, -4, -1,  3,  1,  1, -1,  2,  2,  1,  0,  5, -2, -3, -1,  2, -1,  0,  3,  2,  0, -1,  2,  7,  3,  6, 34,152,240, 99,  7,  1,  2,  1, -2,  1,  0, -1,  4,  0,  0, -2,  0,  0, -1,  1, -1,  2, -4, -1,  1,  2,  3,  0,  0,  4,  1,  0,  4, 22,218,350,338,290, 22,  2,  7, -4,  4, -3,  0, -1,  1,  1,  3, -1, -1,  2, -1, -1, 3,  0, -1,  0,  0,  1, -1, -2, -1, -3,  3,  2,  0, 13,152,344,349,257, 17,  0,  4,  2,  0,  0,  1, -1, -2,  1,  4,  0,  0, -1, -1,  7, 2,  1, -1,  0, -1, -2,  3,  4, -1,  1,  1,  4,  2,  5, 12, 66, 99, 31,  1,  1, -3, -2,  0,  0,  2, -2,  3, -1,  1,  1, -1,  2,  0,  6, 7, -1, -4, -1,  2,  0,  0,  1,  2,  2,  4,  1,  1,  6, -1,  3,  4,  2,  4,  0, -2,  1,  3,  1,  1,  1, -2, -2, -2,  0,  2, -1,  4, -3, -1,  0, -3,  2, -3,  0,  2, -1,  0,  0,  1, -1, -1,  0,  3,  6,  5,  3, -1,  2,  0,  3,  1, -1,  1, -1,  0,  0,  1, -1, -1, -2, -3,  5, 3,  2, -1,  5, -3,  0,  0,  2, -1,  4, -1,  4, -3, -1,  4,  2, -1,  5,  0, -3,  0,  1,  0,  0, -4,  2,  1,  1,  0,  2,  1,  1,  0,  2, 0,  4,  1, -1, -1,  0, -2,  0,  1, -2,  2, -1, -2,  0,  3,  5,  6,  2,  1, -3, -1,  4,  3,  1, -5, -1, -2,  0, -3, -2,  3,  1,  2, -2, -2,  1, -2,  3,  1,  0,  0,  0, -1, -2,  1,  0, -3,  3,  4,  6,  5,  5,  1, -1, -4, -1, -2,  2,  0,  0,  1,  1,  2,  2, -1, -1, -1, -3, -2, -5, -2, -2,  4, -1,  1,  1,  2,  3, -1,  0,  1,  3,  4,  2,  3,  5,  2,  3,  0,  1,  2,  0,  0,  2, -3, -1,  0,  1,  2, -4, -1, -1"
ARWA_T1,3,1769436626710,228.1989,"-2, -3,  1,  3,  0,  3,  1,  1,  5,  1, -1,  0,  0,  0, -2, -2,  4,  4, -1,  3,  2,  4,  1,  3,  0, -2,  2, -2,  3,  3, -2, -4,  0, -9, 3, -4,  0,  1,  0, -1,  3,  1,  1, -1, -1,  0,  2,  0,  4,  3,  5,  3,  2,  0,  1,  2,  1, -1, -2,  0,  0, -1,  0, -3,  0, -4,  2,  2, -3,  0,  2, -1,  0,  1,  2,  0,  0,  1, -1,  0,  0,  0, -1,  4,  8,  4,  1, -3,  0, -1, -3, -5,  0,  2,  2,  3, -2,  0, -1,  2,  0, -2, -2,  1,  2, -3,  2, -3,  2,  2, -2,  0, -4, -1,  1,  2,  2,  5,  5,  2,  1, -1,  1, -2, -1,  1,  1, -1,  3,  1,  2, -2, -1, -2,  2,  2, 6, -3, -3, -1,  1, -1, -2,  1,  0,  1,  5, -2,  3,  5,  4,  2,  7,  7,  3,  1,  1,  1, -1, -2, -2, -2,  0, -3, -1, -2, -2,  2,  0,  4, 5, -1,  1,  0,  0,  0,  1, -2,  1,  3,  2,  3,  3,  3,  2,  8,  7,  2, -2, -1,  0,  0,  2, -5, -3, -3,  2,  0,  3,  2,  2,  2,  2,  2, -3, -1, -1,  3,  4,  0,  2, -1,  0, -2,  1,  4,  5,  7, 31,150,235, 97,  5, -2,  1, -1,  1,  1,  1, -2,  2,  2,  2, -1, -2, -1,  3,  1, 0,  0, -3,  1,  3,  1,  2, -1,  2,  5, -1,  0,  5, 21,222,348,337,285, 20,  5,  3, -3,  6, -2,  0,  0,  1, -3,  1,  0,  1,  2,  0,  2, 1,  0,  1,  1, -1,  0,  2,  0, -2,  2,  3,  2,  4, 13,156,344,345,256, 19,  1,  0,  2, -2, -1,  0,  0, -4,  0,  3,  2,  0,  2,  2, -2, 1, -1,  0, -1,  5, -2,  0,  2,  0,  2,  2,  4,  2,  7, 16, 66,105, 27,  0, -2,  2,  0,  0, -1,  0,  1,  1, -1,  2,  1,  0,  4, -1,  9, 1, -4, -3,  0,  2,  1,  1,  1,  1,  1,  1, -4,  3,  6,  1,  1,  4,  2,  3,  3, -2,  2, -2,  3,  0,  1,  3, -1,  0, -1,  1, -1,  2, -4, 2,  1,  0,  3, -3,  2,  2, -2, -2,  0,  2,  1, -1,  0,  3,  1,  0,  0,  1,  1,  2,  2, -2, -1, -1, -2,  0,  2,  1,  2,  0,  0,  3,  3, 1,  0, -2,  0, -7,  0, -1,  3, -1,  3,  0,  2,  0,  1,  1,  3,  5,  6,  1, -3,  0,  0,  0, -3, -3, -4,  2,  1,  0,  1,  2,  2,  0,  1, 4,  1, -1,  0, -4, -1, -2,  2,  2,  0, -1, -1, -1,  0,  2,  6,  6,  1,  0,  0,  1,  1,  3,  1, -6, -1, -1, -2, -1,  1,  1, -1,  1,  2, -1, -4,  0,  2,  0,  0, -1, -1, -3, -3, -1,  1,  1,  8,  4,  8, 10,  8,  3,  1, -3,  1, -5,  3,  1, -4,  0,  3,  0,  2, -3, -1, -3, -2, -3, -6, -2, -1,  1,  0,  1,  1, -1,  1, -1,  3,  1,  6,  4,  5,  5,  3,  4,  2,  3,  3,  3, -3,  1,  0, -2, -1, -1, -1,  0, -4, -2,  1"
ARWA_T1,4,1769436626944,211.6801,"-1, -1,  1,  4,  0,  2,  2, -1,  4, -1, -3, -1, -1, -1, -1, -2,  2,  2,  0,  5,  2,  3,  3,  2,  0,  0,  4, -2,  1, -1, -1,  0,  0, -6, 3, -1,  1, -1, -1, -3, -1,  1,  0,  1,  3,  0,  0, -2,  3,  2,  4,  2,  3,  2,  3,  4,  1,  0,  2,  0, -3, -3,  2,  0,  3, -3, -1,  3, -2, -2,  0,  2, -2,  0,  0,  0,  1,  0,  2,  2,  2,  2,  1,  6,  4,  4,  1,  0,  1,  2, -5, -4,  0,  2, -1,  1, -2, -4, -1,  5,  1,  1, -1, -1,  1, -1, -1,  1,  3,  1, -2,  4, -6, -1,  3,  1,  0,  3, -1,  1,  0,  3,  2,  0, -3,  0,  4,  0,  1,  1,  2,  0,  1, -2, -1,  1, 2, -2, -2, -1,  2, -3, -1,  0,  4,  0,  1,  1,  5,  3,  2,  5,  7,  4, -2, -1, -2,  1,  0,  1, -1, -1, -4, -4,  2, -1, -4,  2,  0,  4, 1, -3,  3,  0,  1, -2,  0, -3, -1,  3,  2,  0,  0,  4,  1,  8,  4,  1, -2,  2, -1,  2,  5, -2,  0,  1,  3,  3,  1,  0, -1, -1,  0,  5, -3, -1,  0,  1,  1, -2,  2,  1, -1,  1,  4,  4,  4,  6, 35,150,232, 91,  2, -2,  1,  0, -1,  0,  0,  1,  2, -2, -1,  0, -1,  1,  2,  2, -2,  1, -3,  0,  4,  1,  5, -2,  2,  4,  3,  2,  6, 22,231,348,341,282, 21,  2,  5, -2,  3, -2, -2, -3,  0, -4,  2, -1,  2,  3,  0,  0, 3, -1, -3,  2,  0,  1, -3, -1, -3, -1,  2,  3,  5, 15,163,345,345,255, 16,  3,  2,  4,  1, -1,  1,  0, -2,  2,  3, -1, -3,  0, -1,  3, 0, -2,  0, -2, -2, -1,  2,  4,  1,  0,  3,  3,  5,  5, 16, 72,106, 29,  0,  0, -1, -1, -1,  1, -1, -1,  1, -1,  1,  0,  1,  2,  3,  8, 5, -5, -1, -1,  1,  1,  2,  4,  1,  3,  4,  0,  2,  7, -2,  6,  4,  1,  2,  0, -4,  0,  2,  2,  0,  2,  0,  1, -1,  1,  0, -1,  0, -5, 3, -1, -5,  0,  0, -1,  0,  2, -1,  2,  1, -1,  1,  1,  4,  3,  7,  2,  3,  1,  1,  7, -1, -1,  1, -1,  2,  2,  0,  4, -1, -2,  0,  1, 0,  0, -1,  2, -6,  0, -3, -2,  0,  1, -1,  3,  1,  1,  3,  7,  3,  5,  1, -2,  0,  2,  0, -1, -5, -1,  3,  0,  2,  1,  0,  1, -3,  1, 3,  1, -2, -1,  0,  2, -1,  2,  2, -1,  0,  0, -2,  0,  4,  6,  5,  3,  3,  0,  0, -2,  1,  0, -4,  0,  0, -1, -1,  1,  2,  3, -3,  3, -1, -1, -2,  1, -2,  0, -1,  2,  2,  3, -1, -1, -1,  3,  5,  5,  6,  4,  2, -1, -3,  1, -2,  0,  0, -4,  0,  3,  1,  5, -4,  1, -3, -3, -4, -6, -3, -4,  2,  0,  1,  0,  2,  1,  1,  1,  5,  3,  3,  5,  5,  3,  5,  0,  0,  0,  2, -1,  3, -1, -1,  2, -3, -1,  2, -3, -1, -3"
ARWA_T1,5,1769436627163,219.1994,"0,  1,  0,  1, -2,  2,  2, -4,  1, -2, -1, -1, -1,  3, -2, -1,  6,  3, -1,  3,  1,  4,  3,  2, -1,  0,  1,  2,  8,  0, -3,  0, -1, -5, 5, -4,  1,  0, -1,  2,  0,  2, -1,  0,  0,  0, -4, -3,  2,  1,  4,  5,  1, -1,  2,  3,  2, -3,  2, -3,  0, -1, -2, -4,  1, -2,  1,  5, -1, -2,  1,  2,  1,  2,  4,  0,  1,  2, -3, -1,  2,  1,  0,  3,  6,  1, -1, -1,  2,  1,  2, -3,  0,  1,  3,  0, -1,  1,  0,  1,  2,  0, 0, -1,  1, -2,  0, -1,  2,  2, -3, -1, -4, -3,  3,  1,  4,  6,  3,  3,  1,  2,  1,  0, -6, -1,  3,  0,  0,  1, -1, -5, -1, -4, -1,  0, 0, -3, -4, -2,  0, -2,  1,  0,  2, -2,  0, -2,  5,  4,  6,  4,  6,  6,  2,  0,  1,  4,  0,  0, -2, -1, -5, -2, -1, -2, -1,  2, -2,  3, -1, -1,  4,  0, -2, -2,  0,  1,  1,  2,  4,  2, -1,  0, -2,  7,  3,  0, -2,  0, -1,  2,  0, -2,  0,  3,  3,  0,  1,  0, -1,  2, -1,  3, -1, -1,  1, -1, -1,  1,  2,  1,  1, -2,  2,  4,  3,  8, 36,152,224, 83,  1, -1,  2, -1,  3,  3, -1, -2,  0, -1,  2,  1,  0, -1,  0, -1, -2,  0, -5, -1,  3, -1,  4, -1,  1,  4,  4,  2,  5, 26,242,348,334,278, 22,  4,  3,  2,  4, -2, -1, -2,  0, -1,  0,  1,  0,  1,  0,  3, 1,  0, -3,  1,  1,  0,  2,  2, -2, -1,  1,  5,  3, 14,183,351,344,257, 18,  3,  1,  3, -3,  1,  3,  1, -4,  0,  1,  3,  4, -2,  1,  1, 2,  1, -2, -3,  1,  0,  2,  2,  0,  3,  2,  2,  0,  7, 18, 82,119, 33,  0, -3, -1, -1, -1,  1,  2,  1,  0,  0,  1,  1,  0,  2,  0,  6, 3, -8, -1, -1, -1,  0,  1,  1, -1,  2,  4,  0,  4,  5,  0,  4,  5,  0,  3,  2, -1,  1, -1, -1, -1,  0, -3,  1,  0,  2,  1, -3,  2, -3, 0,  0, -3, -1,  3,  2,  0,  1, -3,  0,  2, -2,  3,  2,  5,  1,  0,  2,  1,  2,  0,  0,  0, -1,  1,  0, -1,  3,  1,  5,  0,  0, -3,  0, 0,  1,  0,  2, -7,  0,  0, -2, -3,  0, -1,  1,  1, -1,  5,  3,  4,  7,  0, -2,  3,  5, -1, -1,  1, -2,  2,  3,  1, -1,  0,  0, -1,  1, 2, -1, -2,  0, -1,  4,  0,  0,  1, -5, -2, -2,  0,  0,  3,  5,  4,  3,  2,  1, -2,  4,  2, -2, -4,  1, -1, -2, -1, -3,  0,  2,  1,  3, -1, -4,  1, -1, -2, -3, -1, -1, -2, -1, -2,  0, -2,  4,  7,  9,  6,  3,  2,  0, -1, -1,  1,  5,  3, -2,  0,  1,  1,  3, -2,  0, -3, -3, -3, -5, -2,  0,  1, -1, -3,  3,  2,  0,  1,  1,  1,  4,  3,  5,  6,  4,  3,  3, -1, -1,  1, -3, -2, -1, -1,  0, -1,  1,  0,  0, -2, -2"
ARWA_T1,6,1769436627382,228.1221,"-1,  1,  0,  1, -3,  1,  4,  2,  1, -1, -1,  2, -1, -3,  1, -2,  4,  4,  2,  7,  0,  1,  2,  0, -2, -2,  3, -1,  3,  1,  0, -2, -1, -6, 6, -1, -1,  2,  0, -2, -1,  5,  2, -1,  1,  2, -1, -3,  1,  2,  4,  2, -1,  0,  1,  2,  1, -5,  2,  2, -2, -2,  0, -4,  1, -1,  2,  1, -1, -1,  0,  1,  3, -1,  3,  1,  0,  1, -3,  1,  0,  2, -2, -1,  5,  4,  1,  0,  3,  0, -2, -4,  0,  0,  0, -1,  3,  1,  0,  2,  0,  1, -2, -1,  2, -1, -1,  0,  3,  1, -4,  3, -8, -1,  0,  2,  2,  4,  2,  2,  1,  2, -2, -3, -6,  0,  3, -1,  3,  1, -1, -2,  1, -5,  0,  3, 2, -3, -2, -2,  1, -1, -5,  0, -1,  2,  1,  5,  3,  2,  4,  4,  2,  6, -1, -1,  0,  2,  1,  2,  3,  1, -1, -3, -1,  0,  0, -2, -3,  1, -2,  0,  3,  0,  1, -1,  0, -3,  0,  1,  4,  4,  2,  5,  2, 10,  6,  4, -3,  1,  0,  0,  2, -3, -2,  0,  4,  0,  2,  1,  0,  6, -1,  6, 2, -3,  0,  1,  0,  2,  1,  0, -1, -2,  4,  2,  5,  6, 39,157,221, 75,  1, -3,  2, -2,  0,  1,  0, -2,  1, -1,  1,  2,  1,  1,  0,  3, -2,  1, -8, -1,  2,  1,  2, -1,  0,  3,  0,  2,  2, 25,243,345,335,267, 15,  0,  1, -1,  3, -4,  2,  0,  1, -3,  3,  1,  0,  0, -1, -2, 1, -1, -1,  1, -1,  3,  3,  0, -2,  1,  4,  3,  5, 16,189,352,342,244, 13, -1,  2,  1,  0, -2,  1, -1, -2,  2,  0, -1, -1,  0,  4,  3, 0,  0, -3, -1,  1,  0,  2,  3,  4,  0, -1,  3,  5,  6, 18, 93,123, 30,  1, -3, -4, -2, -3,  1,  3, -1,  4, -1,  5,  0,  1,  4,  0,  4, 4, -4, -2, -2,  2, -1,  1,  4,  0,  2,  5,  3,  3,  8,  1,  6,  5,  3,  2,  2,  1,  0,  2,  0,  1,  1,  0, -2, -3, -2,  0,  1,  3, -1, 2,  0, -2,  2,  2, -3, -3, -2,  0, -2, -1,  0,  4,  1,  2,  5,  5,  3,  2,  0,  1,  8,  1,  1,  2, -1,  2, -2,  2,  1, -1, -4, -2,  1, 0,  2, -2,  0, -6,  2, -2, -1,  0,  1, -1,  2,  0,  1,  3,  4,  5,  3, -2, -3, -3,  2,  1,  1, -1,  0,  4,  0,  1,  0,  0,  0, -2,  1, 4,  5, -1, -3,  1,  1, -3,  2,  3, -3, -3,  0,  0,  0,  1,  6,  2,  4,  1,  0,  1,  0,  2,  0, -5,  0,  2,  2, -2, -3,  1,  0,  1,  2, -2, -2, -2,  2,  2,  1, -1, -4,  1, -2, -2, -1,  1,  4,  3,  4,  6,  4,  5, -2,  0,  3, -1,  3,  7, -2,  0,  2,  1,  4, -4, -1, -1, -2, -3, -7, -1, -1,  1,  0, -2,  1,  0,  1, -2,  1,  1,  2, -1,  6,  5,  3,  0,  3,  3,  2,  1, -1,  1,  2, -2,  0,  1, -2, -2, -1, -1,  2"
ARWA_T1,7,1769436627611,222.6243,"0,  2,  3, -1, -1,  1,  1, -1,  4,  0, -2,  1, -3, -2, -2,  0,  5,  4,  0,  4,  3,  3,  2, -1,  0,  0,  0, -2,  7,  1, -1, -2,  1, -5, 2, -3,  0, -2,  0, -1,  1,  1,  0,  1,  1,  0, -1, -4,  2,  2,  6,  3,  0,  0,  2,  4,  1,  0,  2,  0,  2, -4,  0, -2,  2, -1,  1, -1, -1,  1,  0,  0,  0,  1,  2,  0,  1, -2, -2,  0,  1,  0,  2,  3,  5,  4,  0,  0, -1, -1,  0, -7,  1, -2,  0,  0,  2,  0,  1,  0,  0, -2, 0,  1,  4, -2, -1,  0,  2,  2, -2, -1, -3,  0,  3,  3,  3,  5,  3,  2,  1,  1, -1,  1, -3, -2,  4, -2,  2,  1,  3, -3, -1, -6,  1, -1, 4, -5, -6,  0,  0, -2, -1,  2,  1,  0,  2,  2,  2,  2,  2,  4,  4,  6,  0,  0,  0,  4,  1,  0,  0,  1, -3, -1, -1,  2, -2,  1, -6,  3, -2, -2,  2,  0,  0, -1,  2, -5,  3,  1,  5,  1,  2,  2,  0,  5,  4,  0,  0,  1, -5, -1,  1, -1,  1, -2,  5,  1, -1,  1,  2,  3, -2,  0, -1, -1,  0, -2, -2, -2,  2,  1,  1, -2,  4,  6,  5,  9, 43,162,224, 74,  3, -1,  1,  1,  2,  0, -1,  0, -2,  0,  2,  3, -1,  0,  1,  2, -2, -2, -3, -1,  3, -1,  2,  2,  2,  3, -1,  5,  3, 27,243,346,334,262, 12,  0,  4, -4,  3, -1,  0, -1, -1, -1,  3,  0,  1,  2, -1,  2, -1,  0,  1,  1,  1,  1,  0,  0, -2, -1,  1,  5,  6, 17,194,352,347,240, 13,  1,  2,  2,  1,  1,  2, -1, -5, -1,  3, -1,  1,  0,  2,  3, 1,  2, -1, -1,  1, -3,  3,  1, -1, -3,  2,  4,  3,  7, 18, 87,119, 24, -1, -3, -1, -2, -3,  2,  1, -2, -1,  2,  2,  2,  1,  2,  1,  5, 3, -4, -3,  2,  0,  0,  0,  2,  0,  0,  2,  0,  3,  6, -4,  1, -2, -3,  2,  2, -3,  2,  3,  2,  1,  2,  1, -1, -1, -1,  1, -3,  0, -3, 1,  0, -5,  0,  0,  0, -3, -3, -1,  0,  0,  0,  3,  0,  3,  4,  7,  4,  1,  0,  1,  2,  1, -3,  0, -1,  0,  0,  0,  0, -1,  0, -3,  2, 3, -2, -1,  3, -1,  2, -1,  1,  0,  1,  2,  0,  2,  0,  5,  6,  1,  6,  0, -3,  1,  3,  0, -1, -4, -1,  2,  0,  0,  1,  2,  1,  0,  4, 2,  3,  0, -1, -3,  0, -1,  1,  0, -1,  0, -2, -2, -1,  4,  5,  4,  3,  1, -2,  0, -2,  1, -1, -4,  3, -2, -2,  0, -1,  2,  1,  0, -1, 0,  1,  0,  1, -1, -2, -1, -3,  0, -1,  0,  0,  4,  7,  5,  6,  7,  8,  0, -1, -3, -1, -2,  0,  3,  0,  1,  1, -3,  4, -1, -2, -3, -4, -5, -4, -3,  0,  4,  1,  1, -1,  0,  3, -2,  2,  4,  4,  5,  4,  7,  4,  0,  0,  0,  2,  1, -1,  0, -1, -3, -1, -3,  0, -1, -4,  1, -3"
